Time	VHM0	dqf_VHM0	fqf_VHM0	VTPK	dqf_VTPK	fqf_VTPK	VTM02	dqf_VTM02	fqf_VTM02	VPED	dqf_VPED	fqf_VPED	VPSP	dqf_VPSP	fqf_VPSP	VZMX	dqf_VZMX	fqf_VZMX	VTZM	dqf_VTZM	fqf_VTZM	VH110	dqf_VH110	fqf_VH110	VAVH	dqf_VAVH	fqf_VAVH	VAVT	dqf_VAVT	fqf_VAVT	VTZA	dqf_VTZA	fqf_VTZA	VMDR	dqf_VMDR	fqf_VMDR	VHZA	dqf_VHZA	fqf_VHZA	VZNW	dqf_VZNW	fqf_VZNW	SLEV_H1	dqf_SLEV_H1	fqf_SLEV_H1	SLEV_H10	dqf_SLEV_H10	fqf_SLEV_H10
202411162057	2.2948	1010000000011110	1	 6.250	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6911	1010000000011110	1	2.2082	1010000000011110	1	6.950	1010000000011110	1	5.500	1010000000011110	1	-999.000	9999999999999999	9	1.4668	1010000000011110	1	215.000	1010000000010000	1	 1.275	1010000000010100	1	 1.305	1010000000010100	1
202411162058	2.3109	1010000000011110	1	 6.667	1010000000011111	1	5.450	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4025	1010000000011110	1	6.740	1010000000011110	1	2.6964	1010000000011110	1	2.2166	1010000000011110	1	6.840	1010000000011110	1	5.460	1010000000011110	1	-999.000	9999999999999999	9	1.4666	1010000000011110	1	217.000	1010000000010000	1	 1.356	1010000000010100	1	 1.304	1010000000010100	1
202411162059	2.3253	1010000000011110	1	 6.667	1010000000011111	1	5.540	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.7122	1010000000011110	1	2.2076	1010000000011110	1	6.810	1010000000011110	1	5.500	1010000000011110	1	-999.000	9999999999999999	9	1.4632	1010000000011110	1	214.000	1010000000010000	1	 1.290	1010000000010100	1	 1.304	1010000000010100	1
202411162100	2.3034	1010000000011110	1	 6.250	1010000000011111	1	5.570	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6766	1010000000011110	1	2.1772	1010000000011110	1	6.870	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.4520	1010000000011110	1	215.000	1010000000010000	1	 1.337	1010000000010100	1	 1.306	1010000000010100	1
202411162101	2.2336	1010000000011110	1	 6.250	1010000000011111	1	5.510	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6695	1010000000011110	1	2.1578	1010000000011110	1	6.860	1010000000011110	1	5.380	1010000000011110	1	-999.000	9999999999999999	9	1.4151	1010000000011110	1	219.000	1010000000010000	1	 1.320	1010000000010100	1	 1.309	1010000000010100	1
202411162102	2.1903	1010000000011110	1	 6.250	1010000000011111	1	5.410	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3978	1010000000011110	1	6.730	1010000000011110	1	2.6650	1010000000011110	1	2.1550	1010000000011110	1	6.820	1010000000011110	1	5.360	1010000000011110	1	-999.000	9999999999999999	9	1.4164	1010000000011110	1	220.000	1010000000010000	1	 1.303	1010000000010100	1	 1.313	1010000000010100	1
202411162103	2.2856	1010000000011110	1	 6.250	1010000000011111	1	5.570	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6755	1010000000011110	1	2.1561	1010000000011110	1	6.880	1010000000011110	1	5.470	1010000000011110	1	-999.000	9999999999999999	9	1.4293	1010000000011110	1	216.000	1010000000010000	1	 1.317	1010000000010100	1	 1.316	1010000000010100	1
202411162104	2.2265	1010000000011110	1	 6.250	1010000000011111	1	5.530	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6753	1010000000011110	1	2.1540	1010000000011110	1	6.900	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.4236	1010000000011110	1	216.000	1010000000010000	1	 1.284	1010000000010100	1	 1.313	1010000000010100	1
202411162105	2.1901	1010000000011110	1	 6.250	1010000000011111	1	5.580	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6872	1010000000011110	1	2.1610	1010000000011110	1	6.920	1010000000011110	1	5.530	1010000000011110	1	-999.000	9999999999999999	9	1.4308	1010000000011110	1	214.000	1010000000010000	1	 1.325	1010000000010100	1	 1.316	1010000000010100	1
202411162106	2.2687	1010000000011110	1	 6.250	1010000000011111	1	5.570	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4032	1010000000011110	1	6.420	1010000000011110	1	2.6809	1010000000011110	1	2.1452	1010000000011110	1	6.900	1010000000011110	1	5.420	1010000000011110	1	-999.000	9999999999999999	9	1.4105	1010000000011110	1	217.000	1010000000010000	1	 1.299	1010000000010100	1	 1.311	1010000000010100	1
202411162107	2.2444	1010000000011110	1	 6.250	1010000000011111	1	5.570	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.6968	1010000000011110	1	2.1476	1010000000011110	1	6.930	1010000000011110	1	5.430	1010000000011110	1	-999.000	9999999999999999	9	1.4152	1010000000011110	1	218.000	1010000000010000	1	 1.334	1010000000010100	1	 1.316	1010000000010100	1
202411162108	2.2739	1010000000011110	1	 6.250	1010000000011111	1	5.590	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.7628	1010000000011110	1	2.1908	1010000000011110	1	6.880	1010000000011110	1	5.430	1010000000011110	1	-999.000	9999999999999999	9	1.4409	1010000000011110	1	218.000	1010000000010000	1	 1.310	1010000000010100	1	 1.319	1010000000010100	1
202411162109	2.3376	1010000000011110	1	11.111	1010000000011111	1	5.730	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4039	1010000000011110	1	6.740	1010000000011110	1	2.7696	1010000000011110	1	2.2030	1010000000011110	1	7.210	1010000000011110	1	5.530	1010000000011110	1	-999.000	9999999999999999	9	1.4403	1010000000011110	1	213.000	1010000000010000	1	 1.306	1010000000010100	1	 1.326	1010000000010100	1
202411162110	2.3544	1010000000011110	1	 6.250	1010000000011111	1	5.760	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.4312	1010000000011110	1	6.800	1010000000011110	1	2.7692	1010000000011110	1	2.2131	1010000000011110	1	7.150	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.4473	1010000000011110	1	214.000	1010000000010000	1	 1.326	1010000000010100	1	 1.332	1010000000010100	1
202411162111	2.3378	1010000000011110	1	 6.250	1010000000011111	1	5.660	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7374	1010000000011110	1	2.2122	1010000000011110	1	7.200	1010000000011110	1	5.550	1010000000011110	1	-999.000	9999999999999999	9	1.4662	1010000000011110	1	216.000	1010000000010000	1	 1.330	1010000000010100	1	 1.335	1010000000010100	1
202411162112	2.2824	1010000000011110	1	 6.250	1010000000011111	1	5.610	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7196	1010000000011110	1	2.1871	1010000000011110	1	7.200	1010000000011110	1	5.590	1010000000011110	1	-999.000	9999999999999999	9	1.4523	1010000000011110	1	213.000	1010000000010000	1	 1.331	1010000000010100	1	 1.337	1010000000010100	1
202411162113	2.3283	1010000000011110	1	 6.250	1010000000011111	1	5.690	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7132	1010000000011110	1	2.1958	1010000000011110	1	7.290	1010000000011110	1	5.630	1010000000011110	1	-999.000	9999999999999999	9	1.4632	1010000000011110	1	212.000	1010000000010000	1	 1.345	1010000000010100	1	 1.345	1010000000010100	1
202411162114	2.2741	1010000000011110	1	 6.250	1010000000011111	1	5.620	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7096	1010000000011110	1	2.1619	1010000000011110	1	7.140	1010000000011110	1	5.580	1010000000011110	1	-999.000	9999999999999999	9	1.4414	1010000000011110	1	214.000	1010000000010000	1	 1.389	1010000000010100	1	 1.348	1010000000010100	1
202411162115	2.2319	1010000000011110	1	 6.250	1010000000011111	1	5.530	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7127	1010000000011110	1	2.1441	1010000000011110	1	7.170	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.4204	1010000000011110	1	217.000	1010000000010000	1	 1.336	1010000000010100	1	 1.353	1010000000010100	1
202411162116	2.2862	1010000000011110	1	 6.667	1010000000011111	1	5.610	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7176	1010000000011110	1	2.1728	1010000000011110	1	7.370	1010000000011110	1	5.610	1010000000011110	1	-999.000	9999999999999999	9	1.4352	1010000000011110	1	213.000	1010000000010000	1	 1.359	1010000000010100	1	 1.357	1010000000010100	1
202411162117	2.3135	1010000000011110	1	 6.250	1010000000011111	1	5.690	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7239	1010000000011110	1	2.1849	1010000000011110	1	7.320	1010000000011110	1	5.600	1010000000011110	1	-999.000	9999999999999999	9	1.4468	1010000000011110	1	214.000	1010000000010000	1	 1.362	1010000000010100	1	 1.359	1010000000010100	1
202411162118	2.2591	1010000000011110	1	11.111	1010000000011111	1	5.570	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7215	1010000000011110	1	2.1899	1010000000011110	1	7.390	1010000000011110	1	5.650	1010000000011110	1	-999.000	9999999999999999	9	1.4628	1010000000011110	1	211.000	1010000000010000	1	 1.395	1010000000010100	1	 1.360	1010000000010100	1
202411162119	2.3159	1010000000011110	1	10.000	1010000000011111	1	5.620	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7211	1010000000011110	1	2.2028	1010000000011110	1	7.260	1010000000011110	1	5.600	1010000000011110	1	-999.000	9999999999999999	9	1.4663	1010000000011110	1	213.000	1010000000010000	1	 1.329	1010000000010100	1	 1.362	1010000000010100	1
202411162120	2.3263	1010000000011110	1	 6.250	1010000000011111	1	5.620	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7140	1010000000011110	1	2.1738	1010000000011110	1	7.160	1010000000011110	1	5.470	1010000000011110	1	-999.000	9999999999999999	9	1.4382	1010000000011110	1	218.000	1010000000010000	1	 1.351	1010000000010100	1	 1.363	1010000000010100	1
202411162121	2.3267	1010000000011110	1	11.111	1010000000011111	1	5.650	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7423	1010000000011110	1	2.1988	1010000000011110	1	7.220	1010000000011110	1	5.560	1010000000011110	1	-999.000	9999999999999999	9	1.4502	1010000000011110	1	215.000	1010000000010000	1	 1.371	1010000000010100	1	 1.366	1010000000010100	1
202411162122	2.2608	1010000000011110	1	11.111	1010000000011111	1	5.560	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7605	1010000000011110	1	2.2104	1010000000011110	1	7.290	1010000000011110	1	5.630	1010000000011110	1	-999.000	9999999999999999	9	1.4651	1010000000011110	1	213.000	1010000000010000	1	 1.356	1010000000010100	1	 1.368	1010000000010100	1
202411162123	2.2736	1010000000011110	1	10.000	1010000000011111	1	5.590	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7452	1010000000011110	1	2.1894	1010000000011110	1	7.200	1010000000011110	1	5.470	1010000000011110	1	-999.000	9999999999999999	9	1.4265	1010000000011110	1	218.000	1010000000010000	1	 1.372	1010000000010100	1	 1.367	1010000000010100	1
202411162124	2.3327	1010000000011110	1	11.111	1010000000011111	1	5.620	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7780	1010000000011110	1	2.2223	1010000000011110	1	7.240	1010000000011110	1	5.470	1010000000011110	1	-999.000	9999999999999999	9	1.4425	1010000000011110	1	218.000	1010000000010000	1	 1.380	1010000000010100	1	 1.374	1010000000010100	1
202411162125	2.3207	1010000000011110	1	 6.250	1010000000011111	1	5.590	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7863	1010000000011110	1	2.2232	1010000000011110	1	7.320	1010000000011110	1	5.520	1010000000011110	1	-999.000	9999999999999999	9	1.4413	1010000000011110	1	217.000	1010000000010000	1	 1.381	1010000000010100	1	 1.379	1010000000010100	1
202411162126	2.3705	1010000000011110	1	10.000	1010000000011111	1	5.690	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.7892	1010000000011110	1	2.2300	1010000000011110	1	7.400	1010000000011110	1	5.530	1010000000011110	1	-999.000	9999999999999999	9	1.4497	1010000000011110	1	215.000	1010000000010000	1	 1.369	1010000000010100	1	 1.381	1010000000010100	1
202411162127	2.3586	1010000000011110	1	 6.250	1010000000011111	1	5.650	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.3881	1010000000011110	1	6.100	1010000000011110	1	2.8321	1010000000011110	1	2.2471	1010000000011110	1	7.300	1010000000011110	1	5.530	1010000000011110	1	-999.000	9999999999999999	9	1.4521	1010000000011110	1	216.000	1010000000010000	1	 1.371	1010000000010100	1	 1.384	1010000000010100	1
202411162128	2.3194	1010000000011110	1	 7.143	1010000000011111	1	5.630	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.8235	1010000000011110	1	2.2502	1010000000011110	1	7.160	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.4541	1010000000011110	1	215.000	1010000000010000	1	 1.414	1010000000010100	1	 1.393	1010000000010100	1
202411162129	2.3104	1010000000011110	1	 7.143	1010000000011111	1	5.600	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7613	1010000000011110	1	2.2029	1010000000011110	1	6.990	1010000000011110	1	5.420	1010000000011110	1	-999.000	9999999999999999	9	1.4278	1010000000011110	1	220.000	1010000000010000	1	 1.402	1010000000010100	1	 1.396	1010000000010100	1
202411162130	2.2575	1010000000011110	1	 7.143	1010000000011111	1	5.550	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7724	1010000000011110	1	2.2115	1010000000011110	1	7.170	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.4329	1010000000011110	1	217.000	1010000000010000	1	 1.400	1010000000010100	1	 1.401	1010000000010100	1
202411162131	2.3069	1010000000011110	1	 7.143	1010000000011111	1	5.610	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5468	1010000000011110	1	9.160	1010000000011110	1	2.7609	1010000000011110	1	2.2113	1010000000011110	1	7.170	1010000000011110	1	5.480	1010000000011110	1	-999.000	9999999999999999	9	1.4277	1010000000011110	1	217.000	1010000000010000	1	 1.418	1010000000010100	1	 1.401	1010000000010100	1
202411162132	2.3140	1010000000011110	1	 7.143	1010000000011111	1	5.630	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7736	1010000000011110	1	2.2322	1010000000011110	1	7.110	1010000000011110	1	5.450	1010000000011110	1	-999.000	9999999999999999	9	1.4325	1010000000011110	1	218.000	1010000000010000	1	 1.393	1010000000010100	1	 1.405	1010000000010100	1
202411162133	2.3144	1010000000011110	1	 7.143	1010000000011111	1	5.660	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7681	1010000000011110	1	2.2121	1010000000011110	1	7.060	1010000000011110	1	5.400	1010000000011110	1	-999.000	9999999999999999	9	1.4225	1010000000011110	1	221.000	1010000000010000	1	 1.415	1010000000010100	1	 1.405	1010000000010100	1
202411162134	2.3326	1010000000011110	1	11.111	1010000000011111	1	5.550	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7664	1010000000011110	1	2.2171	1010000000011110	1	7.060	1010000000011110	1	5.400	1010000000011110	1	-999.000	9999999999999999	9	1.4319	1010000000011110	1	222.000	1010000000010000	1	 1.434	1010000000010100	1	 1.403	1010000000010100	1
202411162135	2.3300	1010000000011110	1	 6.667	1010000000011111	1	5.560	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5490	1010000000011110	1	9.170	1010000000011110	1	2.7577	1010000000011110	1	2.2200	1010000000011110	1	7.000	1010000000011110	1	5.400	1010000000011110	1	-999.000	9999999999999999	9	1.4443	1010000000011110	1	221.000	1010000000010000	1	 1.383	1010000000010100	1	 1.407	1010000000010100	1
202411162136	2.4079	1010000000011110	1	 7.143	1010000000011111	1	5.640	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7892	1010000000011110	1	2.2414	1010000000011110	1	7.030	1010000000011110	1	5.420	1010000000011110	1	-999.000	9999999999999999	9	1.4625	1010000000011110	1	220.000	1010000000010000	1	 1.411	1010000000010100	1	 1.410	1010000000010100	1
202411162137	2.3463	1010000000011110	1	 6.667	1010000000011111	1	5.600	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	3.5458	1010000000011110	1	9.160	1010000000011110	1	2.7893	1010000000011110	1	2.2670	1010000000011110	1	7.240	1010000000011110	1	5.480	1010000000011110	1	-999.000	9999999999999999	9	1.4786	1010000000011110	1	218.000	1010000000010000	1	 1.426	1010000000010100	1	 1.410	1010000000010100	1
202411162138	2.3599	1010000000011110	1	 6.667	1010000000011111	1	5.690	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1661	1010000000011110	1	7.920	1010000000011110	1	2.8915	1010000000011110	1	2.3020	1010000000011110	1	7.300	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.4887	1010000000011110	1	217.000	1010000000010000	1	 1.376	1010000000010100	1	 1.409	1010000000010100	1
202411162139	2.4172	1010000000011110	1	 6.250	1010000000011111	1	5.720	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8606	1010000000011110	1	2.2739	1010000000011110	1	7.290	1010000000011110	1	5.470	1010000000011110	1	-999.000	9999999999999999	9	1.4701	1010000000011110	1	218.000	1010000000010000	1	 1.405	1010000000010100	1	 1.409	1010000000010100	1
202411162140	2.3758	1010000000011110	1	 6.667	1010000000011111	1	5.710	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8621	1010000000011110	1	2.2764	1010000000011110	1	7.330	1010000000011110	1	5.520	1010000000011110	1	-999.000	9999999999999999	9	1.4710	1010000000011110	1	217.000	1010000000010000	1	 1.437	1010000000010100	1	 1.408	1010000000010100	1
202411162141	2.3959	1010000000011110	1	 6.667	1010000000011111	1	5.670	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8496	1010000000011110	1	2.2765	1010000000011110	1	7.290	1010000000011110	1	5.490	1010000000011110	1	-999.000	9999999999999999	9	1.4878	1010000000011110	1	217.000	1010000000010000	1	 1.406	1010000000010100	1	 1.411	1010000000010100	1
202411162142	2.4051	1010000000011110	1	 6.667	1010000000011111	1	5.740	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8067	1010000000011110	1	2.2421	1010000000011110	1	7.330	1010000000011110	1	5.460	1010000000011110	1	-999.000	9999999999999999	9	1.4622	1010000000011110	1	219.000	1010000000010000	1	 1.420	1010000000010100	1	 1.412	1010000000010100	1
202411162143	2.4385	1010000000011110	1	10.000	1010000000011111	1	5.820	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8019	1010000000011110	1	2.2678	1010000000011110	1	7.440	1010000000011110	1	5.620	1010000000011110	1	-999.000	9999999999999999	9	1.5009	1010000000011110	1	213.000	1010000000010000	1	 1.391	1010000000010100	1	 1.417	1010000000010100	1
202411162144	2.4293	1010000000011110	1	 6.667	1010000000011111	1	5.790	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8097	1010000000011110	1	2.2770	1010000000011110	1	7.490	1010000000011110	1	5.590	1010000000011110	1	-999.000	9999999999999999	9	1.4999	1010000000011110	1	214.000	1010000000010000	1	 1.454	1010000000010100	1	 1.417	1010000000010100	1
202411162145	2.4172	1010000000011110	1	 6.667	1010000000011111	1	5.790	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7957	1010000000011110	1	2.2596	1010000000011110	1	7.340	1010000000011110	1	5.550	1010000000011110	1	-999.000	9999999999999999	9	1.4843	1010000000011110	1	215.000	1010000000010000	1	 1.372	1010000000010100	1	 1.415	1010000000010100	1
202411162146	2.4465	1010000000011110	1	 6.667	1010000000011111	1	5.760	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8210	1010000000011110	1	2.2643	1010000000011110	1	7.260	1010000000011110	1	5.500	1010000000011110	1	-999.000	9999999999999999	9	1.4836	1010000000011110	1	216.000	1010000000010000	1	 1.447	1010000000010100	1	 1.413	1010000000010100	1
202411162147	2.3973	1010000000011110	1	 6.667	1010000000011111	1	5.770	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7934	1010000000011110	1	2.2457	1010000000011110	1	7.310	1010000000011110	1	5.480	1010000000011110	1	-999.000	9999999999999999	9	1.4706	1010000000011110	1	218.000	1010000000010000	1	 1.403	1010000000010100	1	 1.417	1010000000010100	1
202411162148	2.3925	1010000000011110	1	 6.667	1010000000011111	1	5.730	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7718	1010000000011110	1	2.2251	1010000000011110	1	7.290	1010000000011110	1	5.510	1010000000011110	1	-999.000	9999999999999999	9	1.4752	1010000000011110	1	217.000	1010000000010000	1	 1.435	1010000000010100	1	 1.418	1010000000010100	1
202411162149	2.4325	1010000000011110	1	 6.667	1010000000011111	1	5.780	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7783	1010000000011110	1	2.2341	1010000000011110	1	7.230	1010000000011110	1	5.520	1010000000011110	1	-999.000	9999999999999999	9	1.4864	1010000000011110	1	216.000	1010000000010000	1	 1.388	1010000000010100	1	 1.416	1010000000010100	1
202411162150	2.4024	1010000000011110	1	 6.667	1010000000011111	1	5.770	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1715	1010000000011110	1	7.930	1010000000011110	1	2.7797	1010000000011110	1	2.2263	1010000000011110	1	7.190	1010000000011110	1	5.560	1010000000011110	1	-999.000	9999999999999999	9	1.4765	1010000000011110	1	215.000	1010000000010000	1	 1.430	1010000000010100	1	 1.420	1010000000010100	1
202411162151	2.4056	1010000000011110	1	11.111	1010000000011111	1	5.770	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7944	1010000000011110	1	2.2447	1010000000011110	1	7.200	1010000000011110	1	5.580	1010000000011110	1	-999.000	9999999999999999	9	1.4867	1010000000011110	1	214.000	1010000000010000	1	 1.413	1010000000010100	1	 1.422	1010000000010100	1
202411162152	2.3878	1010000000011110	1	11.111	1010000000011111	1	5.800	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7794	1010000000011110	1	2.2362	1010000000011110	1	7.210	1010000000011110	1	5.630	1010000000011110	1	-999.000	9999999999999999	9	1.4834	1010000000011110	1	212.000	1010000000010000	1	 1.441	1010000000010100	1	 1.421	1010000000010100	1
202411162153	2.3883	1010000000011110	1	11.111	1010000000011111	1	5.800	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.7963	1010000000011110	1	2.2597	1010000000011110	1	7.360	1010000000011110	1	5.680	1010000000011110	1	-999.000	9999999999999999	9	1.4876	1010000000011110	1	209.000	1010000000010000	1	 1.375	1010000000010100	1	 1.421	1010000000010100	1
202411162154	2.3812	1010000000011110	1	 6.667	1010000000011111	1	5.880	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1721	1010000000011110	1	7.930	1010000000011110	1	2.8220	1010000000011110	1	2.2692	1010000000011110	1	7.340	1010000000011110	1	5.720	1010000000011110	1	-999.000	9999999999999999	9	1.4924	1010000000011110	1	209.000	1010000000010000	1	 1.461	1010000000010100	1	 1.422	1010000000010100	1
202411162155	2.5024	1010000000011110	1	11.111	1010000000011111	1	6.030	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.8954	1010000000011110	1	2.3265	1010000000011110	1	7.560	1010000000011110	1	5.790	1010000000011110	1	-999.000	9999999999999999	9	1.5140	1010000000011110	1	206.000	1010000000010000	1	 1.441	1010000000010100	1	 1.421	1010000000010100	1
202411162156	2.5049	1010000000011110	1	11.111	1010000000011111	1	5.960	1010000000011111	1	-999.000	9999999999999999	9	-999.000	9999999999999999	9	4.1709	1010000000011110	1	7.930	1010000000011110	1	2.9079	1010000000011110	1	2.3589	1010000000011110	1	7.560	1010000000011110	1	5.800	1010000000011110	1	-999.000	9999999999999999	9	1.5202	1010000000011110	1	205.000	1010000000010000	1	 1.411	1010000000010100	1	 1.423	1010000000010100	1
